pid,cid,time,indexFinger.X,indexFinger.Y,indexFinger.Z,hand.X,hand.Y,hand.Z,forearm.X,forearm.Y,forearm.Z,upperArm.X,upperArm.Y,upperArm.Z,rightShoulder.X,rightShoulder.Y,rightShoulder.Z,hmd.X,hmd.Y,hmd.Z,leftShoulder.X,leftShoulder.Y,leftShoulder.Z,indexFingerO.X,indexFingerO.Y,indexFingerO.Z,handO.X,handO.Y,handO.Z,forearmO.X,forearmO.Y,forearmO.Z,upperArmO.X,upperArmO.Y,upperArmO.Z,rightShoulderO.X,rightShoulderO.Y,rightShoulderO.Z,hmdO.X,hmdO.Y,hmdO.Z,leftShoulderO.X,leftShoulderO.Y,leftShoulderO.Z
12,64,2.330000,-0.107929,1.012978,0.289786,-0.060515,0.969979,0.199221,-0.022018,0.933923,0.129535,0.033080,0.872069,0.024450,0.011712,0.796933,-0.058924,-0.030153,0.932535,-0.055557,-0.099763,0.774675,-0.116894,-0.109162,-0.740301,0.227453,0.649937,-0.594809,-0.308233,-0.166272,-0.237331,0.019235,-0.153512,-0.249730,-0.034668,-0.134833,-0.236284,0.212426,0.021525,-0.051458,-0.009134,0.166261,0.497937,0.139175
12,65,2.166000,-0.120674,0.899708,0.338138,-0.075529,0.874342,0.242039,-0.033156,0.859650,0.170113,0.026732,0.828116,0.054992,0.008330,0.791763,-0.046911,-0.038105,0.909260,-0.028119,-0.102287,0.775169,-0.109959,-0.196297,-0.744203,-0.125581,0.467303,-0.597866,-0.240015,-0.004000,-0.296857,-0.145952,-0.004452,-0.266090,-0.160650,-0.057186,-0.303582,0.205066,0.191224,-0.064807,0.014289,0.162572,0.501759,0.157659
12,66,1.698000,0.105383,0.904245,0.377098,0.098271,0.885422,0.269602,0.094391,0.868613,0.184478,0.082401,0.835483,0.056251,0.015523,0.791446,-0.024592,-0.021429,0.923055,-0.001170,-0.112838,0.772185,-0.054066,-0.065637,-0.567846,0.064663,0.459105,-0.658312,-0.481360,-0.064695,-0.006875,-0.086385,-0.057939,-0.000364,-0.132671,-0.095999,-0.129261,0.206296,0.101475,0.170114,-0.005419,0.158702,0.369315,0.111762
12,67,1.710000,0.001666,1.020701,0.315107,0.021932,0.966803,0.221970,0.044031,0.931214,0.147122,0.072296,0.866664,0.033937,0.031810,0.795431,-0.044683,-0.012249,0.935271,-0.036598,-0.087661,0.774342,-0.095018,-0.275995,-0.679695,0.026900,0.519043,-0.702140,-0.224678,-0.172922,-0.190864,-0.088888,-0.157725,-0.152029,-0.092212,-0.124263,-0.166609,0.209278,-0.009958,0.039523,0.009989,0.155989,0.463595,0.130855
12,68,1.376000,0.011036,0.881036,0.351972,0.031021,0.867222,0.246387,0.053220,0.854561,0.163679,0.079692,0.827575,0.036001,0.036805,0.788407,-0.059822,-0.005798,0.908636,-0.034054,-0.085200,0.774087,-0.105052,-0.111118,-0.660647,-0.012301,0.487991,-0.602703,-0.402291,-0.012541,-0.149680,-0.101636,-0.013413,-0.133993,-0.141916,-0.103790,-0.230454,0.190015,0.177574,0.042830,-0.014362,0.162993,0.425501,0.141585
12,69,1.697000,-0.134832,1.034574,0.287659,-0.087597,0.978631,0.206880,-0.041446,0.938998,0.146095,0.024579,0.871089,0.052630,0.017595,0.797113,-0.033893,-0.016412,0.930893,-0.038091,-0.076394,0.774933,-0.121860,-0.316476,-0.766215,-0.033962,0.533675,-0.629540,-0.111750,-0.157317,-0.347837,-0.132916,-0.152954,-0.346998,-0.125625,-0.133929,-0.351338,0.199216,0.032892,-0.114276,-0.026464,0.121345,0.608228,0.164219
12,70,1.899000,-0.008110,1.044072,0.286502,0.010059,0.983084,0.196358,0.033042,0.939223,0.127846,0.056317,0.866453,0.018260,0.010050,0.794056,-0.055590,-0.027726,0.931424,-0.049326,-0.111838,0.773416,-0.103940,-0.269105,-0.666449,0.078665,0.552877,-0.722277,-0.202858,-0.204476,-0.181793,-0.091640,-0.185806,-0.130798,-0.112864,-0.127627,-0.142576,0.207627,-0.001060,0.080747,-0.013019,0.165309,0.468932,0.123698
12,71,1.365000,0.252713,0.866168,0.305910,0.209769,0.858687,0.207138,0.183543,0.847318,0.124773,0.138219,0.824043,0.002462,0.054333,0.786069,-0.062131,0.022023,0.920501,-0.029283,-0.079327,0.770918,-0.062253,-0.105505,-0.415513,-0.002692,0.326906,-0.704719,-0.548786,-0.028391,0.135251,-0.081808,-0.046458,0.119132,-0.133668,-0.072148,-0.012466,0.202400,0.092400,0.270837,-0.010872,0.172848,0.286466,0.098578
12,72,1.786000,0.021925,1.083829,0.260423,0.043825,1.012644,0.180212,0.067609,0.962755,0.113795,0.093322,0.879889,0.013365,0.047728,0.795705,-0.051247,0.003512,0.940630,-0.052792,-0.073829,0.773126,-0.093581,-0.330353,-0.665581,0.118542,0.584790,-0.715714,-0.148766,-0.258608,-0.200202,-0.058363,-0.232776,-0.131832,-0.078470,-0.122224,-0.112936,0.217266,-0.073769,0.054492,0.006680,0.165213,0.439294,0.123815
12,73,1.796000,0.092399,0.785776,0.368801,0.080777,0.790895,0.262739,0.079892,0.795281,0.176682,0.069031,0.793481,0.044395,0.000543,0.782534,-0.039710,-0.038450,0.907433,-0.007631,-0.130845,0.773041,-0.070383,-0.128064,-0.518895,-0.166272,0.334455,-0.665144,-0.450744,0.062956,-0.010308,-0.173407,0.052865,0.020955,-0.196802,-0.113260,-0.138895,0.179489,0.182784,0.140789,-0.022855,0.166100,0.396212,0.119695
12,74,1.577000,0.173887,0.893202,0.334756,0.152831,0.871398,0.230812,0.144805,0.856411,0.147814,0.122344,0.825648,0.019936,0.049753,0.787869,-0.058239,0.007563,0.914112,-0.033424,-0.081228,0.769604,-0.088945,-0.211611,-0.507651,-0.080888,0.393695,-0.742781,-0.380819,-0.086609,0.020415,-0.139418,-0.057762,0.035329,-0.161530,-0.116855,-0.115121,0.204143,0.127085,0.165623,-0.005058,0.160769,0.399151,0.103794
12,75,2.131000,0.204062,1.081070,0.244657,0.175820,1.013849,0.161575,0.160300,0.963831,0.094404,0.124384,0.884183,-0.004693,0.049887,0.797701,-0.047027,0.016222,0.941291,-0.034902,-0.079730,0.773077,-0.058344,-0.204396,-0.430456,0.240219,0.531285,-0.751551,-0.375223,-0.268100,0.077524,-0.010954,-0.272626,0.092707,-0.091381,-0.082240,0.035160,0.235124,-0.066206,0.271881,0.009438,0.151700,0.349347,0.095766
12,76,1.899000,0.150690,1.075164,0.241185,0.116548,1.011395,0.158642,0.094305,0.964173,0.089842,0.058580,0.883719,-0.010376,-0.016245,0.797478,-0.053404,-0.053637,0.941210,-0.045297,-0.145133,0.769605,-0.060351,-0.289308,-0.433640,0.145398,0.495008,-0.786403,-0.341270,-0.266839,0.090732,-0.039322,-0.235410,0.104049,-0.025018,-0.083518,0.022393,0.247819,-0.071995,0.302997,0.016270,0.154528,0.327176,0.076996
12,77,1.487000,-0.173776,0.874233,0.295676,-0.106753,0.855788,0.213934,-0.042644,0.842619,0.161527,0.049210,0.817468,0.068560,0.056816,0.791964,-0.030439,0.009353,0.914541,-0.026648,-0.041427,0.778266,-0.114575,0.164397,0.802259,0.207739,0.499080,-0.489721,-0.175739,0.048561,-0.451853,-0.170253,0.057610,-0.387260,-0.209689,-0.094622,-0.397810,0.205730,0.134250,-0.183051,0.012320,0.128873,0.573981,0.189227
12,78,1.488000,-0.009132,1.044430,0.313247,0.008722,0.984916,0.222796,0.032495,0.943154,0.152903,0.059723,0.871082,0.043590,0.015166,0.795346,-0.028992,-0.020961,0.932613,-0.022611,-0.106326,0.775005,-0.072455,0.286843,0.660685,-0.078153,0.541670,-0.713256,-0.214319,-0.198197,-0.184446,-0.068216,-0.186496,-0.135920,-0.084211,-0.123234,-0.145095,0.211194,0.012508,0.081748,-0.014157,0.172534,0.436674,0.131205
12,79,1.554000,-0.117663,0.897520,0.325717,-0.066765,0.869372,0.235410,-0.014204,0.850414,0.173295,0.057940,0.817526,0.065850,0.043968,0.789756,-0.034616,-0.003233,0.915303,-0.027269,-0.064855,0.777866,-0.107330,0.213705,0.758207,0.180746,0.492893,-0.580901,-0.172645,0.001691,-0.370633,-0.167302,0.009892,-0.298307,-0.206776,-0.087498,-0.328888,0.183625,0.137814,-0.111811,0.010329,0.163759,0.539896,0.172484
12,80,1.576000,-0.027940,0.789222,0.369593,-0.016569,0.791585,0.266341,0.008975,0.794186,0.184533,0.040516,0.789227,0.055410,-0.000089,0.785698,-0.041057,-0.039294,0.914286,-0.017224,-0.125365,0.778187,-0.075295,0.249357,0.532547,0.358235,0.275592,-0.671461,-0.259499,0.084244,-0.175391,-0.258294,0.077565,-0.146237,-0.254098,-0.051014,-0.219744,0.176401,0.138137,0.062196,-0.013201,0.193185,0.392166,0.146755
12,81,1.598000,0.130323,1.034616,0.296799,0.111387,0.976836,0.210013,0.109123,0.936309,0.133911,0.099144,0.866796,0.020702,0.034091,0.793949,-0.048275,-0.001082,0.928280,-0.036664,-0.092368,0.770941,-0.073298,0.454839,0.511711,0.079634,0.432396,-0.801295,-0.151656,-0.204930,-0.053753,-0.138593,-0.193233,-0.017924,-0.106202,-0.108540,-0.132285,0.229535,0.038520,0.191319,-0.014544,0.171225,0.364414,0.098514
12,82,1.689000,-0.098520,0.793058,0.359112,-0.057753,0.793101,0.261836,-0.010807,0.797491,0.192438,0.057333,0.793875,0.077722,0.045699,0.784334,-0.028219,-0.003751,0.911032,-0.020397,-0.064477,0.776143,-0.100249,0.200026,0.639258,0.397115,0.286161,-0.583632,-0.211521,0.123214,-0.318015,-0.224939,0.110420,-0.274996,-0.193591,-0.135316,-0.385769,0.156232,0.168567,-0.088770,0.020963,0.160871,0.516159,0.162258
12,83,1.622000,-0.164847,1.074901,0.256689,-0.116098,1.002812,0.193606,-0.060536,0.957045,0.149231,0.016202,0.876041,0.075677,0.011563,0.797835,-0.007877,-0.017533,0.939307,-0.023421,-0.077190,0.779647,-0.099656,0.439919,0.776019,0.241654,0.445791,-0.595320,0.106571,-0.180365,-0.477118,-0.202067,-0.179754,-0.401626,-0.161210,-0.145722,-0.369691,0.175425,-0.033094,-0.178710,-0.048115,0.125673,0.621976,0.182850
12,84,1.233000,-0.024725,0.634059,0.325939,-0.009510,0.670067,0.230421,0.018179,0.703819,0.157261,0.054558,0.745579,0.036284,0.013758,0.778175,-0.046304,-0.028108,0.894694,-0.008313,-0.113832,0.779745,-0.075963,0.124040,0.487379,0.420252,0.136121,-0.578836,-0.382183,0.264103,-0.148360,-0.259405,0.248418,-0.110128,-0.250517,-0.142160,-0.212571,0.134302,0.275722,0.051798,-0.016646,0.186227,0.358212,0.154340
12,85,2.753000,0.082569,1.015924,0.295249,0.070905,0.963739,0.203816,0.080769,0.925975,0.129001,0.087096,0.859964,0.012826,0.031592,0.793605,-0.060435,-0.003884,0.932726,-0.046072,-0.094099,0.776996,-0.091563,0.411847,0.537507,0.091342,0.445559,-0.781504,-0.172703,-0.192482,-0.123238,-0.144287,-0.165332,-0.085367,-0.147114,-0.092451,-0.102404,0.205679,0.014737,0.140855,-0.002676,0.163915,0.390608,0.128331
12,86,1.311000,0.160650,0.740941,0.327425,0.135434,0.751452,0.225282,0.129109,0.762755,0.141781,0.109883,0.776075,0.011466,0.038556,0.782572,-0.065930,-0.001705,0.909108,-0.032430,-0.096066,0.775086,-0.083606,0.249381,0.408728,0.317185,0.192109,-0.760119,-0.356675,0.095092,0.025900,-0.313756,0.081863,0.051790,-0.295125,-0.135345,-0.114714,0.172444,0.180076,0.160690,-0.028478,0.184219,0.345076,0.113244
12,87,3.065000,0.116096,0.791278,0.351760,0.100424,0.793126,0.247015,0.102006,0.797335,0.161631,0.099207,0.793388,0.029107,0.038740,0.786348,-0.054874,-0.003099,0.917489,-0.030894,-0.092149,0.777381,-0.075712,0.283133,0.456828,0.332274,0.200408,-0.757573,-0.296619,0.055221,-0.042566,-0.289884,0.054415,-0.036663,-0.241651,-0.086951,-0.137993,0.179935,0.121311,0.121927,-0.009223,0.184293,0.346301,0.122935
12,88,1.999000,0.014900,0.862053,0.367012,0.029127,0.847919,0.262626,0.053672,0.840473,0.180878,0.084843,0.818905,0.053657,0.048111,0.790514,-0.044713,0.006370,0.917851,-0.028043,-0.073263,0.775365,-0.090556,0.264428,0.599221,0.290395,0.318995,-0.688159,-0.235129,0.021964,-0.185242,-0.226628,0.012422,-0.167079,-0.190508,-0.066365,-0.227857,0.200005,0.113467,0.027538,-0.014335,0.168313,0.440204,0.138449
12,89,1.899000,-0.107741,1.018956,0.304771,-0.074249,0.966155,0.218605,-0.032047,0.930495,0.152243,0.027423,0.866882,0.052086,0.012947,0.799637,-0.034243,-0.018176,0.931575,-0.036218,-0.092167,0.776342,-0.103713,0.375949,0.707006,0.226599,0.425788,-0.667346,-0.040713,-0.118062,-0.339807,-0.202111,-0.130378,-0.324512,-0.150120,-0.104095,-0.247843,0.218802,0.022127,-0.055562,-0.031856,0.158838,0.547961,0.154041
12,90,1.378000,0.040907,0.911013,-0.011526,0.126982,1.012895,0.152690,0.104894,0.967043,0.082803,0.072215,0.885631,-0.017448,0.000291,0.797993,-0.062424,-0.029060,0.936858,-0.044442,-0.128960,0.770283,-0.068331,-0.041786,-0.916885,0.170067,0.445541,-0.849373,-0.202542,-0.273767,0.064325,-0.068495,-0.225824,0.101932,0.001130,-0.066105,0.025329,0.259823,-0.011024,0.320575,0.003512,0.144364,0.305357,0.092348
12,91,1.600000,-0.123496,0.894624,0.353228,-0.077483,0.869195,0.262177,-0.028492,0.857628,0.192513,0.041974,0.828811,0.083357,0.033305,0.794094,-0.016161,-0.005519,0.920275,-0.006789,-0.072159,0.780218,-0.084008,-0.283311,-0.696397,-0.316115,0.367152,-0.584815,-0.118703,0.028595,-0.343571,-0.199897,0.017354,-0.321902,-0.176245,-0.044131,-0.305381,0.210929,0.120424,-0.098883,-0.006657,0.132044,0.493981,0.181338
12,92,1.821000,-0.003168,1.034291,0.278596,0.014251,0.975182,0.188799,0.036932,0.938388,0.115562,0.065116,0.871782,0.003300,0.022120,0.798168,-0.069050,-0.012082,0.930777,-0.051169,-0.096729,0.774463,-0.094621,-0.334307,-0.662144,-0.000485,0.523610,-0.716691,-0.164896,-0.173286,-0.179570,-0.076834,-0.167155,-0.141846,-0.076307,-0.047367,-0.047552,0.238369,0.013963,0.094192,-0.019827,0.149494,0.368282,0.123213
12,93,1.198000,-0.225491,0.882106,0.302562,-0.153839,0.859977,0.227051,-0.089270,0.849448,0.172558,0.004357,0.822917,0.081138,0.014927,0.791857,-0.017943,-0.033482,0.918855,-0.014815,-0.082114,0.777578,-0.104371,-0.194337,-0.808661,-0.264516,0.438135,-0.467760,-0.135535,0.044271,-0.456115,-0.166043,0.039604,-0.396293,-0.143488,-0.090379,-0.400868,0.203937,0.129315,-0.174109,0.006758,0.128809,0.596932,0.169879
12,94,1.509000,0.117479,0.910617,0.321964,0.105451,0.889742,0.214531,0.101488,0.871061,0.130532,0.093180,0.836182,0.003234,0.031233,0.791607,-0.073138,-0.001109,0.921741,-0.047714,-0.098422,0.773603,-0.088916,-0.114587,-0.557152,0.049067,0.420430,-0.692317,-0.468011,-0.056798,-0.012789,-0.119154,-0.063728,-0.027092,-0.127998,-0.061016,-0.060854,0.224694,0.108216,0.189194,-0.036417,0.167580,0.324793,0.117359
12,95,2.977000,0.022360,0.905314,0.356372,0.040200,0.882889,0.249052,0.061560,0.864388,0.169797,0.085657,0.833939,0.042496,0.044104,0.794028,-0.053645,0.004554,0.923705,-0.042408,-0.075279,0.774484,-0.104092,-0.076343,-0.660827,0.067878,0.536791,-0.637397,-0.393618,-0.024758,-0.143790,-0.124857,-0.032486,-0.147356,-0.176766,-0.064386,-0.215280,0.211549,0.085984,0.042806,-0.020558,0.148995,0.464934,0.132123
12,96,1.655000,-0.146908,0.746483,0.366670,-0.089032,0.750038,0.275761,-0.037185,0.758589,0.210626,0.034002,0.770373,0.098933,0.020608,0.781263,-0.002712,-0.030421,0.902526,0.013143,-0.087053,0.778911,-0.077261,-0.119858,-0.731723,-0.337460,0.331166,-0.530474,-0.250990,0.191058,-0.324768,-0.253771,0.177166,-0.253536,-0.268437,-0.135376,-0.381275,0.127424,0.236732,-0.126211,0.023721,0.147990,0.515795,0.179115
12,97,1.200000,0.012348,0.738463,0.375853,0.032516,0.751707,0.270640,0.053856,0.764989,0.189050,0.082560,0.775087,0.060071,0.040177,0.781684,-0.037194,-0.002092,0.908756,-0.014544,-0.084092,0.777573,-0.085191,-0.116702,-0.607540,-0.282929,0.270455,-0.615287,-0.380732,0.137738,-0.141121,-0.240565,0.136491,-0.125393,-0.220499,-0.117278,-0.265963,0.149462,0.185324,0.052053,0.027888,0.178678,0.439521,0.152141
12,98,1.398000,0.104352,0.901688,0.354394,0.100033,0.883653,0.244886,0.099205,0.867174,0.161254,0.090284,0.834607,0.032894,0.026421,0.790884,-0.046196,-0.016941,0.924768,-0.022487,-0.103139,0.770901,-0.069537,-0.044039,-0.582172,0.082583,0.466649,-0.661813,-0.479694,-0.065754,-0.024973,-0.077544,-0.051469,-0.006614,-0.127664,-0.064653,-0.095495,0.218595,0.095072,0.150331,-0.004437,0.147235,0.359702,0.105567
12,99,1.476000,0.020033,0.907725,0.358315,0.033971,0.877827,0.256082,0.053826,0.864621,0.173346,0.079974,0.831954,0.047647,0.040609,0.791594,-0.045080,0.001816,0.915791,-0.024232,-0.081413,0.774882,-0.085037,-0.331485,-0.611376,-0.259634,0.316999,-0.716085,-0.170310,-0.026652,-0.168634,-0.211700,-0.031705,-0.161496,-0.164055,-0.051161,-0.198432,0.207059,0.140674,0.076068,-0.008280,0.165778,0.417802,0.136474
12,100,1.466000,0.021322,0.728905,0.347736,0.042040,0.753461,0.243490,0.067687,0.764093,0.163051,0.096051,0.776443,0.033519,0.049876,0.783897,-0.053765,0.006305,0.900504,-0.016755,-0.079147,0.777656,-0.079756,0.032479,-0.650193,-0.143211,0.399916,-0.531632,-0.496535,0.141290,-0.151520,-0.186816,0.130803,-0.102816,-0.243191,-0.088411,-0.200079,0.181609,0.228070,0.072080,-0.014370,0.174131,0.360057,0.141776
12,101,1.357000,-0.002689,0.634369,0.310414,0.010874,0.671590,0.214518,0.038348,0.701933,0.140292,0.074585,0.742191,0.019427,0.036138,0.777716,-0.060704,-0.003909,0.890377,-0.020719,-0.089644,0.780091,-0.093559,-0.123437,-0.470846,-0.440905,0.138796,-0.594419,-0.377893,0.259871,-0.137733,-0.317406,0.243447,-0.110870,-0.319304,-0.135311,-0.211870,0.127486,0.304395,0.048292,-0.003205,0.174047,0.371494,0.163604
12,102,1.390000,0.007647,0.737142,0.335716,0.020598,0.752086,0.232336,0.044736,0.762353,0.152535,0.075427,0.772189,0.024081,0.034008,0.783292,-0.061162,-0.007663,0.899963,-0.023622,-0.091383,0.778888,-0.089586,-0.178774,-0.526540,-0.372903,0.253711,-0.658844,-0.309029,0.138339,-0.153043,-0.295809,0.130136,-0.127814,-0.292021,-0.101287,-0.209494,0.177984,0.246306,0.048233,-0.007567,0.176562,0.359788,0.150129
12,103,1.511000,0.184918,1.073039,0.238635,0.150407,1.005506,0.162872,0.131625,0.960136,0.092920,0.099956,0.880194,-0.008360,0.026316,0.795321,-0.052516,-0.006482,0.935929,-0.032858,-0.102776,0.772634,-0.057905,-0.459118,-0.439524,0.038293,0.439181,-0.841226,-0.186540,-0.274330,0.036070,-0.086798,-0.241738,0.085580,-0.055641,-0.085657,0.038184,0.234005,-0.000852,0.271214,0.002760,0.163410,0.311272,0.095768
12,104,1.509000,-0.109215,0.893402,0.285631,-0.061911,0.867056,0.194183,-0.005991,0.852667,0.139517,0.070436,0.822753,0.035568,0.049116,0.790143,-0.059327,0.006117,0.913714,-0.036106,-0.064999,0.778803,-0.102652,-0.277058,-0.696994,-0.355009,0.357839,-0.606637,-0.096947,0.025129,-0.431023,-0.206219,0.025590,-0.276497,-0.179576,-0.108768,-0.215394,0.208849,0.174776,-0.066587,-0.007323,0.168821,0.397280,0.169814
12,105,1.487000,0.116534,1.028338,0.292639,0.097111,0.970934,0.204924,0.093781,0.932955,0.128013,0.084652,0.865416,0.014072,0.020552,0.792910,-0.046647,-0.013644,0.926480,-0.024351,-0.108265,0.776057,-0.059901,-0.413598,-0.497970,-0.020087,0.446113,-0.801763,-0.193305,-0.192657,-0.040193,-0.114046,-0.179535,-0.005779,-0.077392,-0.086135,-0.015978,0.219388,0.059285,0.169823,-0.029918,0.175949,0.317912,0.121419
12,106,1.299000,0.004295,1.036065,0.301212,0.020238,0.978341,0.212618,0.040691,0.942062,0.136358,0.068017,0.874101,0.025301,0.028090,0.796639,-0.048938,-0.005095,0.929616,-0.033431,-0.091978,0.778122,-0.085902,-0.366675,-0.648145,-0.061462,0.457596,-0.709204,-0.132449,-0.176540,-0.183074,-0.106859,-0.173067,-0.158104,-0.085688,-0.097776,-0.106729,0.223734,0.047698,0.059170,-0.029559,0.155606,0.434022,0.143055
12,107,1.532000,0.019520,0.791187,0.348618,0.029564,0.789995,0.243632,0.054562,0.795620,0.164004,0.087153,0.795045,0.035529,0.047227,0.790490,-0.056054,0.011116,0.905985,-0.023256,-0.075070,0.779211,-0.079547,-0.272243,-0.530176,-0.379294,0.222668,-0.697085,-0.230735,0.105191,-0.177656,-0.287668,0.092345,-0.149974,-0.249556,-0.013934,-0.166097,0.206602,0.190767,0.056514,-0.016184,0.173255,0.337960,0.149094
12,108,1.809000,0.009875,0.798184,0.350099,0.020918,0.795884,0.245164,0.042440,0.801695,0.162941,0.070746,0.797475,0.033793,0.030974,0.789394,-0.056940,-0.009248,0.912488,-0.027663,-0.093807,0.778912,-0.083833,-0.264881,-0.541073,-0.366288,0.230584,-0.690533,-0.235931,0.084480,-0.159668,-0.261515,0.072942,-0.144870,-0.225403,-0.027746,-0.184338,0.200633,0.171879,0.048495,-0.022276,0.173025,0.345235,0.147087
12,109,1.444000,0.093614,1.008940,0.306851,0.080336,0.954995,0.215827,0.082543,0.922899,0.137490,0.078516,0.861749,0.019774,0.017966,0.794815,-0.050200,-0.013370,0.928321,-0.036761,-0.109814,0.771474,-0.077134,-0.435493,-0.547350,-0.149859,0.368127,-0.802746,-0.115349,-0.165842,-0.093178,-0.160648,-0.156005,-0.023043,-0.115933,-0.109377,-0.081839,0.231085,0.063346,0.196336,-0.047181,0.169916,0.385945,0.099867
12,110,1.532000,-0.124267,1.030121,0.268043,-0.085345,0.969521,0.191456,-0.033939,0.932973,0.136325,0.035113,0.866469,0.044629,0.023630,0.796885,-0.042903,-0.015691,0.933234,-0.046072,-0.073122,0.776083,-0.125711,-0.435486,-0.706276,-0.279634,0.385376,-0.626181,0.058317,-0.120275,-0.425969,-0.217568,-0.127981,-0.334751,-0.154046,-0.154211,-0.315495,0.198682,0.053145,-0.146469,-0.015537,0.126175,0.584855,0.156094
12,111,1.679000,-0.112797,0.795687,0.343801,-0.076099,0.789419,0.246012,-0.026995,0.789132,0.179988,0.037845,0.785518,0.064610,0.017379,0.786915,-0.029630,-0.025720,0.913552,-0.014638,-0.099259,0.778828,-0.088165,-0.253520,-0.607237,-0.449417,0.225526,-0.617653,-0.150321,0.134163,-0.336805,-0.318281,0.122826,-0.231316,-0.274836,-0.140551,-0.329245,0.177028,0.183425,-0.050063,-0.006452,0.166612,0.463568,0.158438
12,112,1.477000,-0.104471,0.799230,0.335231,-0.071664,0.791338,0.236830,-0.024762,0.794429,0.168480,0.039622,0.789032,0.051973,0.016953,0.789672,-0.040862,-0.026297,0.911160,-0.022636,-0.101365,0.781266,-0.088213,-0.298521,-0.569611,-0.475724,0.177809,-0.627638,-0.119264,0.126301,-0.321265,-0.300467,0.112425,-0.241338,-0.270151,-0.128987,-0.289210,0.200487,0.185614,-0.030725,0.006749,0.186172,0.447587,0.149562
12,113,1.710000,-0.156155,1.074799,0.230880,-0.104550,1.002424,0.170916,-0.047535,0.960205,0.123558,0.033096,0.881912,0.051544,0.033710,0.800026,-0.028897,0.000379,0.943484,-0.042809,-0.054194,0.781356,-0.119883,-0.436655,-0.774829,-0.259649,0.411769,-0.568611,0.134950,-0.167199,-0.479123,-0.195111,-0.180083,-0.421527,-0.139332,-0.149992,-0.358492,0.184487,-0.041341,-0.229429,-0.026734,0.129163,0.624689,0.196063
12,114,1.401000,0.134375,0.888401,0.325889,0.112239,0.865514,0.223233,0.100726,0.854003,0.139033,0.081798,0.824838,0.011057,0.010786,0.788316,-0.066029,-0.018727,0.910933,-0.031758,-0.120457,0.775521,-0.076228,-0.225638,-0.490791,-0.054652,0.375843,-0.742821,-0.387378,-0.053868,0.014120,-0.122816,-0.045413,0.026576,-0.134952,-0.064396,-0.083022,0.203376,0.182896,0.203088,-0.048495,0.172233,0.301111,0.118790
12,115,1.543000,-0.125121,1.043401,0.295677,-0.084025,0.982348,0.217368,-0.046989,0.943403,0.145541,0.020742,0.879745,0.054100,0.012189,0.801388,-0.030004,-0.022399,0.936001,-0.037071,-0.088295,0.775398,-0.106201,-0.387613,-0.738739,-0.159734,0.439838,-0.636039,-0.030989,-0.041029,-0.393573,-0.290284,-0.154025,-0.325661,-0.092998,-0.121785,-0.314888,0.225416,0.000965,-0.081134,-0.032849,0.129238,0.552384,0.152519
12,116,1.521000,-0.111114,1.015203,0.318857,-0.074010,0.958567,0.234745,-0.035337,0.930451,0.163513,0.019636,0.870585,0.058016,0.002933,0.799623,-0.031028,-0.031216,0.930552,-0.030066,-0.105771,0.774720,-0.091929,-0.392527,-0.712590,-0.228139,0.387393,-0.654191,-0.017243,-0.130084,-0.323303,-0.172341,-0.120514,-0.280332,-0.121613,-0.130543,-0.291131,0.226347,0.036893,-0.036382,-0.023503,0.156539,0.503431,0.147153
12,117,1.499000,0.150031,0.891399,0.349834,0.129396,0.880148,0.243234,0.115255,0.867281,0.158502,0.093561,0.838481,0.031206,0.023188,0.792382,-0.048183,-0.015101,0.920972,-0.025070,-0.106134,0.771276,-0.078527,-0.000950,-0.507361,0.136598,0.443247,-0.616921,-0.583295,-0.046710,0.048377,-0.039861,-0.044557,0.032664,-0.085549,-0.088931,-0.120589,0.213784,0.097503,0.191305,-0.004620,0.152731,0.389041,0.108116
12,118,1.354000,0.106908,0.906589,0.350486,0.098520,0.891846,0.242638,0.094499,0.875515,0.157417,0.084776,0.843747,0.029309,0.023957,0.795309,-0.056778,-0.029360,0.922426,-0.041231,-0.098819,0.765870,-0.104694,-0.041841,-0.552149,0.077213,0.470130,-0.639997,-0.503271,-0.044712,0.003040,-0.064867,-0.050590,-0.010937,-0.087165,-0.100475,-0.182743,0.238119,0.083266,0.113350,0.034988,0.135571,0.458764,0.083880
12,119,1.333000,0.030815,0.904275,0.371268,0.044138,0.883793,0.265415,0.063547,0.868539,0.184154,0.088530,0.839584,0.057455,0.052433,0.794268,-0.038935,0.005459,0.917247,-0.024658,-0.064372,0.768337,-0.097615,-0.133135,-0.632213,0.000372,0.486514,-0.646863,-0.380828,-0.020933,-0.143957,-0.096348,-0.027552,-0.142976,-0.108243,-0.108555,-0.227730,0.233434,0.094798,0.029909,0.016749,0.152584,0.486701,0.115565
12,120,1.255000,-0.189690,0.668633,0.279944,-0.130501,0.702433,0.199142,-0.069701,0.722873,0.145575,0.023216,0.752646,0.055968,0.035996,0.780116,-0.040207,-0.009380,0.894417,-0.023301,-0.057872,0.784023,-0.128758,0.017099,-0.711214,-0.332245,0.331715,-0.399516,-0.373799,0.294465,-0.377503,-0.238205,0.283984,-0.358796,-0.270449,-0.154017,-0.477593,0.101178,0.262028,-0.194269,0.049113,0.157162,0.574690,0.225590
